,code,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,"label3_('000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81])"
110,000880,0.06,1.31,1749.87,3.16,16.0111,553.5877,2.005,4.595,19.5865,0.9299,96.7846,0.3548,253.66400000000002,41.2178,365.4891,2.3195,15.0662,341.1765,2.8676,0.7248,0.4975,29.5209,-6329.1642,35.8583,64.1417,-0.0802,-0.0118,-2.5338,-0.0184,-1.9732,0
111,000150,0.22,4.23,10064.39,17.64,42.282,570.374,1.2737,0.6854,131.3102,2.029,44.3568,0.2033,442.6955,41.0693,164.5739,-2.716,9.1057,112.7841,-3.5876,0.7306,0.6871,14.3337,479.6378,32.6142,67.3858,0.4702,0.0352,2.4885,0.0523,7.0463,0
112,002562,0.13,3.35,7240.37,17.29,42.2827,418.535,0.773,1.4297,62.9503,0.7985,112.7113,0.2157,417.2462,46.4101,10.4767,28.7039,50.8587,8.3333,28.7039,2.8974,2.4544,36.5155,461.4372,65.3557,34.6443,0.2818,0.0327,1.6292,0.0944,17.5123,-1
113,002256,0.02,1.36,3126.5,18.37,32.4683,170.15099999999998,0.0903,0.4745,189.6733,2.923,30.7903,0.1433,628.053,30.5069,27.9641,3.7411,10.9594,100.0,2.9572,0.8279,0.799,43.9768,271.9265,60.2928,39.7072,0.4228,0.0185,2.3145,0.0465,5.2485,0
114,603555,0.14,3.6,8520.38,10.22,36.4392,833.419,1.3258,0.4734,190.1141,1.0702,84.0964,0.201,447.7612,8.4828,6.3005,-15.0189,-0.4104,2.187,-16.0417,1.1591,1.0214,24.6437,296.91700000000003,35.2574,64.7426,0.3317,0.0357,2.7255,0.0552,7.6467,-1
115,600353,0.02,0.97,1047.65,4.47,14.7616,233.9627,0.4302,0.7190000000000001,125.1739,0.9528,94.4584,0.1744,516.055,-10.1006,-28.0953,1.5196,5.777,-15.3509,1.1199,2.8245,2.362,100.5771,929.8899,71.831,28.169,0.1295,0.0175,2.318,0.0621,6.3944,0
116,000426,0.06,2.18,11872.81,28.11,65.9957,422.2723,0.2259,223.5179,0.4027,0.7396,121.6874,0.5117,175.8843,28.2344,28.1184,10.6912,-3.0711,28.0242,10.9267,0.4532,0.3352,19.9417,478.4844,59.705,40.295,0.0757,0.0035,0.2691,0.0086,1.9856,0
117,600739,0.1,0.73,14638.39,3.45,10.685,4232.8436,2.767,3.1494,28.5769,2.1292,42.2694,0.6038,149.056,28.9157,-79.2718,3.1166,5.7872,-78.9485,3.8867,0.7345,0.5557,26.843000000000004,198.1633,57.7859,42.2141,-0.0412,-0.0047,-1.2358,-0.0111,-1.6592,0
118,600756,0.06,0.93,2008.12,9.69,58.117,207.1137,0.639,0.4515,199.3355,0.502,179.2829,0.1135,792.9515,-28.9107,-10.2379,4.9104,-2.5601,-14.2857,4.8705,2.7596,2.4769,51.585,10523.4929,75.9941,24.0059,-0.4248,-0.0308,-4.3958,-0.1281,-13.5393,0
119,600389,0.29,5.27,8470.34,8.38,18.6596,1010.3555,3.4018,2.3769,37.8644,1.9949,45.115,0.917,98.1461,12.1448,117.2377,16.4216,-10.6091,117.2125,16.4216,0.9451,0.5847,16.3803,668.4774,56.5554,43.4446,0.004,0.0014,0.0473,0.0032,0.348,0
120,002610,0.0,0.25,1443.09,1.44,17.0297,1000.421,0.2227,0.5206,172.8774,2.6737,33.6612,0.1732,519.6305,34.3491,55.787,1.0639,-2.3293,50.0,2.3742,0.835,0.7798,36.9268,105.3011,35.1692,64.8308,-0.1197,-0.0072,-8.6232,-0.0112,-1.8093,0
121,002016,0.5,15.14,40555.74,43.43,61.6057,933.6959,1.1539,97.9525,0.9188,0.094,957.4468,0.1467,613.4969,610.7286,4699.1042,60.2034,-9.1923,4076.6667,60.3135,2.424,0.9809,81.2121,-9237.7452,41.5382,58.4618,-0.231,-0.0309,-0.527,-0.0529,-8.3013,1
123,600075,0.16,3.57,15764.68,13.91,30.7475,1133.1135,1.1651,1.3925,64.632,0.7578,118.7648,0.4358,206.5168,17.223,-1.3598,10.6761,5.6332,-30.4348,11.7082,0.8136,0.4662,5.4922,777.5375,53.7749,46.2251,0.0134,0.0017,0.0978,0.0036,0.4607,0
124,603699,0.06,1.64,4217.91,7.08,29.7974,594.9119999999999,0.7932,0.5742,156.7398,0.4057,221.8388,0.1723,522.3447,14.0597,-19.4373,2.4958,13.5174,-14.2857,2.8025,1.9509999999999998,1.3846,36.6742,411.0178,57.685,42.315,0.1312,0.0171,1.9111,0.0404,4.1883,-1
125,600466,0.1,2.1,30150.12,9.06,32.1629,3325.9115,1.5583,3.8885,23.1452,0.034,2647.0588,0.0376,2393.617,0.6206,120.3851,34.0858,26.6562,76.6904,54.6066,1.6599,0.3993,21.9274,1965.2399,20.0113,79.9887,-0.7472,-0.0243,-8.5189,-0.0304,-4.5004,-1
126,000596,1.15,8.61,58107.92,22.69,79.7335,2559.879,5.0831,105.6893,0.8516,0.2438,369.155,0.3711,242.5222,17.8008,41.3169,16.9888,11.597999999999999,41.9753,17.3959,1.9483,1.391,44.5839,-12877.8267,64.464,35.536,0.0758,0.0169,0.3277,0.0475,4.9332,1
127,600827,0.17,1.86,30888.72,2.27,20.3899,13558.2989,7.5992,29.3557,3.0658,3.915,22.9885,0.7651,117.6317,1.3952,1.4482,-0.8146,-1.188,-15.0,-0.5956,0.8405,0.7156,46.7833,-2251.9209,45.9705,54.0295,0.0693,0.0211,1.9884,0.0391,4.4143,0
128,600487,0.35,4.61,48174.2,7.61,21.1207,6327.5006,4.6533,1.0945,82.2293,0.9519,94.5477,0.3203,280.9866,38.2411,50.622,60.1102,35.8649,58.3818,70.7386,1.3466,0.9622,14.1366,846.8743,39.5104,60.4896,-0.1231,-0.0272,-1.5863,-0.045,-5.3513,-1
129,600846,0.12,3.66,7708.19,7.17,16.524,1074.0758,1.7191,2.8872,31.1721,0.1698,530.0353,0.1325,679.2453,38.3448,127.4548,4.4702,9.4876,140.0,10.5563,1.6308,0.6563,54.2181,64623.5131,28.3209,71.6791,1.2913,0.1332,15.3426,0.1859,25.9695,0
132,603066,0.04,1.45,1181.64,11.6,31.7181,101.8508,0.3368,0.4918,183.0012,0.3091,291.1679,0.1052,855.5133,12.5809,1.7164,9.1793,15.536,-66.3793,9.2673,3.5107,2.5916,43.4725,634.4556,75.3279,24.6721,-0.6663,-0.0577,-5.7823,-0.2337,-24.6545,0
133,600127,0.01,0.64,487.71,0.72,12.2269,674.7171,1.0513,3.8788,23.2031,1.0414,86.4221,0.6014,149.6508,13.1089,8.9604,2.7966,18.8924,16.9231,1.5574,1.0304,0.5326,20.8311,181.2528,39.7496,60.2504,0.0815,0.0269,12.1629,0.0447,5.07,0
135,603077,0.01,0.45,4980.96,4.32,17.7088,1151.3994,0.1303,1.5247,59.028,0.8528,105.5347,0.3202,281.0743,24.0536,-74.5652,2.9096,0.6165,-75.0,3.4587,2.9628,2.0128,73.4446,471.1864,86.2545,13.7455,0.0086,0.0008,0.2275,0.0055,0.8138,0
136,600132,0.16,6.29,7556.37,9.29,35.0422,812.7496,1.6793,16.4003,5.4877,0.8463,106.3453,0.4952,181.7447,10.3652,83.7087,-2.9361,1.5272,60.0,-3.0412,1.0063,0.6362,18.6221,2980.7749,35.274,64.726,0.1358,0.0311,1.2844,0.0481,6.6299,1
137,000671,0.06,1.17,22446.4,5.21,25.0142,4301.9116,1.0621,8.8374,10.184,0.0245,3673.4694,0.0211,4265.4028,77.5626,-14.0589,54.3008,44.4574,10.8,45.3549,1.6979,0.5926,27.3277,-202.1377,13.1963,86.8037,0.6291,0.0119,13.7376,0.0138,2.1866,0
138,600886,0.14,3.19,98923.78,10.52,40.3553,9397.1546,1.3847,2.4628,36.5438,4.1498,21.6878,0.6589,136.5913,23.1487,6.5771,7.7027,3.9509,5.1825,8.323,0.4908,0.445,21.433,290.6983,29.6498,70.3502,0.444,0.0196,2.112,0.0279,12.6012,0
139,600496,0.02,0.64,2533.14,1.19,10.661,2128.2514,1.409,1.2531,71.8219,0.436,206.422,0.2609,344.9598,56.1855,15.7428,4.9811,11.2881,16.6667,5.0876,1.3644,0.6424,14.8789,194.4774,35.7223,64.2777,-0.1536,-0.0293,-12.8836,-0.0456,-5.6037,0
141,600117,0.01,0.36,1124.84,0.67,16.5366,1656.0008,1.5845,2.7260000000000004,33.0154,0.4573,196.8073,0.242,371.9008,42.5291,58.3513,3.2846,-12.9776,0.0,9.1185,0.4462,0.2495,13.14,109.8563,15.2112,84.7888,-0.1503,-0.0102,-18.5583,-0.012,-1.6125,0
143,600135,0.05,1.04,1770.52,3.76,13.3472,470.3338,1.2609,1.4102,63.8207,1.0683,84.24600000000001,0.2741,328.3473,3.3623,-31.9459,2.1716,10.8048,-33.5664,2.2535,3.01,2.3436,84.1041,1215.6487,74.7239,25.2761,-0.0729,-0.0149,-1.8161,-0.0589,-6.1118,-1
144,603819,0.04,0.64,478.24,2.34,10.3311,203.6497,1.6855,1.1272,79.8439,0.9726,92.5355,0.2763,325.7329,40.0282,-56.1014,1.4926,18.1591,-55.5556,1.4926,4.3042,3.1436,59.2584,426.5197,81.2549,18.7451,-0.1018,-0.0225,-4.337,-0.12,-12.1613,0
145,000673,0.12,4.22,9309.85,39.59,44.0007,235.1238,0.297,0.4155,216.6065,0.3363,267.6182,0.0964,933.61,67.0554,504.5969,-8.0858,15.8516,608.4337,-3.1785,1.8624,1.5759999999999998,14.6728,1060.5356,60.4247,39.5753,-0.1936,-0.0118,-0.4322,-0.0299,-3.36,1
147,603860,0.03,0.38,213.08,8.72,55.6146,24.4324,0.3664,0.2263,397.7022,0.3721,241.8705,0.0572,1573.4266,5.4718,43.771,91.7206,67.5201,-25.0,92.5872,8.7787,8.0803,472.7005,-3790.954,86.7843,13.2157,-1.2022,-0.045,-15.8585,-0.3405,-63.233000000000004,0
148,600551,0.23,2.42,11762.92,7.96,13.8951,1477.0408,2.92,1.5674,57.4199,1.0868,82.8119,0.3123,288.1844,-19.0663,1.4606,-6.2846,-16.0757,1.3956,-6.4237,2.8464,2.1457,68.3344,-3647.7099,72.9884,27.0116,-0.2632,-0.0575,-3.2862,-0.2127,-23.2397,0
149,600917,0.07,2.79,10713.66,6.62,14.1287,1616.5457,1.0389,5.9384,15.1556,17.6527,5.0984,0.6657,135.196,14.5142,13.527999999999999,3.8295,2.3712,16.6667,4.34,1.1272,1.0875,78.9144,6651.5448,50.2352,49.7648,0.1359,0.0259,2.0532,0.052000000000000005,9.9717,0
150,002749,0.66,5.59,4927.41,29.17,49.4455,168.9148,2.2521,6.5829,13.6718,0.6689,134.5493,0.21,428.5714,19.725,25.9166,-3.1614,0.5049,25.9103,-3.1614,7.5329,6.239,503.8163,-3129.2801,88.3921,11.6079,0.0705,0.0116,0.2417,0.1002,11.3871,-1
151,600967,0.04,0.77,6036.55,3.93,11.692,1535.2735,0.9086,1.4473,62.1848,0.7544,119.3001,0.1096,821.1679,0.3461,-12.9736,7.3876,28.1189,-12.1951,7.4319,1.3161,1.1437,75.7408,-81.1987,39.8664,60.1336,0.7889,0.0609,19.9505,0.1012,10.7125,0
153,002440,0.4,4.28,30647.48,19.21,38.3103,1595.0866,2.0796,1.2077,74.5218,0.7316,123.01799999999999,0.3182,282.841,9.776,89.1165,12.7273,15.9878,90.4762,12.6961,3.2456,2.3964,35.6803,2505.7846,81.5811,18.4189,0.0813,0.013999999999999999,0.4284,0.076,8.1888,-1
155,600587,0.07,0.86,2861.73,1.31,19.129,2175.4831,5.3526,1.0933,82.3196,0.6244,144.1384,0.3176,283.3753,3.2155,-21.8784,1.8073,6.5739,-36.3636,0.9765,0.9095,0.5164,13.7527,271.0506,34.1273,65.8727,-0.1632,-0.0291,-7.5089999999999995,-0.0441,-4.7886,0
156,002135,0.05,1.37,5363.78,3.56,11.7041,1503.2886,1.4532,0.5117,175.8843,0.4743,189.7533,0.1919,468.9943,-1.8167,74.8462,59.3731,17.0271,25.0,60.0257,1.3219999999999998,0.8458,21.8319,449.2725,39.8888,60.1112,-0.0982,-0.0148,-2.6065,-0.0247,-2.5197,0
157,600210,0.04,1.48,6339.84,2.89,18.0638,2191.5795,1.4449,1.489,60.4433,0.9915,90.7716,0.45299999999999996,198.6755,2.2698,-84.8993,-0.809,-4.9668,-85.906,-0.0332,0.9490000000000001,0.5975,19.219,297.409,44.7003,55.2997,0.0341,0.0073,1.074,0.0132,1.4261,0
158,601003,0.41,13.55,104600.53,9.21,12.5116,11350.4057,4.4289,38.3025,2.3497,2.1008,42.8408,0.899,100.1112,25.493000000000002,416.2949,70.4045,-4.7839,416.0556,70.4045,0.9114,0.5676,19.1235,-3783.513,36.6223,63.3777,0.1138,0.0574,1.2352,0.0905,9.482999999999999,1
160,600246,0.0,0.12,819.96,2.06,40.9054,396.4045,0.1929,10.870999999999999,8.2789,0.0426,2112.6761,0.0436,2064.2202,-41.7846,-87.7758,3.9564,-7.7387,-89.1304,4.1901,1.9092,0.7406,58.0791,172.9489,56.2486,43.7514,-0.0809,-0.0025,-3.5121,-0.0057,-0.6945,0
161,600641,0.71,9.29,57242.21,41.33,65.1279,1384.7169,1.7176,781.8399,0.1151,0.2467,364.8156,0.1714,525.0875,250.9543,387.769,43.7278,13.4992,387.70599999999996,43.7278,3.8306,2.9845,259.9956,-6593.7585,75.3953,24.6047,0.1214,0.0197,0.2936,0.0799,8.0962,0
162,002183,0.1,3.43,20750.93,1.13,6.7173,18355.0965,8.647,1.4252,63.148999999999994,1.6896,53.266999999999996,0.4827,186.4512,19.0221,10.5658,8.3517,8.0295,11.1111,7.6617,1.0907,0.8001,29.8384,187.353,18.5426,81.4574,0.0434,0.0168,4.0614,0.0206,2.2664,0
163,600266,0.06,0.51,11458.02,7.46,37.7158,1535.7616,0.98,33.5546,2.6822,0.0154,5844.1558,0.0179,5027.933,-31.7925,28.5248,6.8869,24.5662,-14.2857,4.4223,2.6649,0.6943,28.1467,283.9204,22.8813,77.1187,-0.5534,-0.0087,-7.5212,-0.0113,-2.6606,0
166,000909,0.02,0.55,576.53,1.85,9.3548,310.4528,0.9939,1.2547,71.7303,0.1862,483.3512,0.0991,908.1736,28.4221,-0.9859,1.7767,-22.9483,12.5,-0.3854,2.0135,0.9978,33.4492,137.9411,32.9925,67.0075,1.0746,0.0886,61.5843,0.1323,22.198,-1
169,603568,0.26,7.42,17775.5,55.19,66.5598,322.0738,0.4682,1.1233,80.1211,1.195,75.3138,0.2772,324.6753,52.5614,47.3688,17.5273,15.0303,44.4444,17.1973,3.1589,2.8907,108.0359,1827.493,60.1717,39.8283,0.1213,0.0094,0.2198,0.0237,10.5545,0
170,600361,0.05,1.13,3076.2,0.9,20.7359,3394.8064,5.0987,169.5156,0.5309,2.1779,41.3242,0.5368,167.6602,-3.3996,1231.356,4.0533,-5.5865,941.6667,4.1823,1.0113,0.8152,68.0844,195.3005,27.6559,72.3441,0.0072,0.0025,0.828,0.0034,0.381,0
172,000523,0.02,0.5,933.44,0.3,2.6624,3103.5112,5.9346,1.2887,69.8378,5.3906,16.6957,0.7137,126.1034,43.5373,14.6862,3.1210000000000004,27.5723,100.0,3.5154,1.2812,1.0722,12.4592,148.7673,33.0873,66.9127,0.0115,0.0064,4.5631,0.0095,0.9669,0
173,600764,0.01,0.27,293.42,5.79,36.8531,50.6187,0.1279,0.1897,474.4333,0.2429,370.5228,0.0415,2168.6747,-35.1045,-89.4081,73.4117,25.2645,-82.7907,109.68799999999999,3.1222,2.7952,202.0641,-230.0235,73.6067,26.3933,-0.9912,-0.032,-25.8338,-0.1212,-13.0727,0
175,600021,0.04,0.68,8709.98,1.53,17.7075,5661.8518,2.3496,1.3111,68.6446,9.3468,9.629,0.5236,171.8869,26.9144,31.2073,21.1678,47.3141,5.5556,23.7173,0.3863,0.3664,14.0237,174.0532,23.3543,76.6457,0.1205,0.0082,2.7987,0.0107,2.3177,0
176,600781,0.29,3.91,18345.57,13.52,44.8672,1355.9532,2.162,0.5336,168.6657,1.0694,84.1593,0.2553,352.5264,897.6819,2733.9068,1002.8101,676.9278,823.5669,1176.5178,1.2103,1.0453,24.3475,512.7416,48.172,51.828,0.0712,0.0096,0.5229,0.0185,2.1630000000000003,0
178,300323,0.17,3.57,14285.25,20.12,32.8671,709.8539,0.8427,0.6552,137.3626,0.6463,139.2542,0.195,461.5385,40.1724,76.8413,15.0406,22.2874,70.0,15.0406,1.0819,0.846,8.8279,6754.9585,40.7433,59.2567,0.2077,0.0147,1.0319,0.0248,4.4054,-1
181,000560,0.08,1.63,14587.16,5.81,30.1654,2506.6079,1.3833,2.2711,39.6284,2.6944,33.4026,0.3409,264.007,642.7665,1268.9881,157.6766,172.1702,572.5806,152.2025,1.5049,1.3757,41.5328,692.2655,57.652,42.348,-0.1875,-0.0276,-2.7662,-0.0652,-9.6775,0
183,600153,0.2,2.43,58117.61,1.19,4.9782,48632.4612,17.153,11.2715,7.9847,0.4624,194.6367,0.2954,304.6716,24.7367,33.4861,32.9751,38.0672,33.3333,10.3624,1.6217,0.5973,19.0171,791.7235,21.6315,78.3685,-0.3419,-0.0806,-25.1699,-0.1028,-15.0221,0
184,002406,0.08,1.91,4531.41,12.38,30.0565,365.8439,0.6521,0.8698,103.4721,1.0366,86.8223,0.2145,419.5804,21.9833,34.5983,5.0353,7.2721,33.3333,5.0364,4.7132,3.9876,168.11900000000003,8043.7757,86.3214,13.6786,0.0531,0.006999999999999999,0.4288,0.0513,5.2794,0
185,603858,0.3,1.56,20623.98,8.48,80.2647,2430.7845,3.5652,1.7586,51.1771,0.3256,276.4128,0.3393,265.252,0.091,-7.1744,3.8895,8.7658,-7.2655,4.0689,1.4387,1.1272,39.5115,2071.4776,72.1434,27.8566,0.0577,0.0075,0.6854,0.027000000000000003,2.9334,0
187,600568,0.03,1.05,6311.31,25.23,53.5728,250.1492,0.1255,0.7828,114.9719,0.109,825.6881,0.0518,1737.4517,4.2249,3.6711,2.2861,5.0054,-64.1403,2.1935,5.8357,4.5754,208.0298,53025.6277,84.3459,15.6541,-0.9869,-0.0335,-3.9062,-0.2141,-29.894000000000002,0
190,603908,0.3,4.35,1980.91,12.92,28.6446,153.2796,2.2983,2.7812,32.3601,0.4707,191.2046,0.2633,341.8154,12.5958,-18.794,4.1954,5.19,-31.8182,4.1954,3.2438,1.9972,48.3017,1133.5624,71.7937,28.2063,-0.195,-0.0461,-1.5091,-0.1636,-16.4555,0
191,600983,0.08,1.47,5761.94,3.39,24.0045,1694.9672,2.2114,1.2275,73.3198,1.7469999999999999,51.5169,0.3308,272.0677,-17.4557,-50.3669,-11.3377,-13.67,-46.6667,-11.3377,1.2562,1.0755,51.518,226.6792,49.5923,50.4077,-0.3537,-0.0753,-10.4061,-0.1493,-15.3025,0
192,002133,0.27,6.83,20836.0,12.41,46.1209,1677.9367,2.1674,81.9117,1.0987,0.2361,381.1944,0.2229,403.7685,120.0528,902.3919999999999,15.8582,-1.867,800.0,11.1589,2.5548,1.305,39.4217,3344.0429999999997,45.3275,54.6725,-0.0934,-0.019,-0.39,-0.0348,-5.3069,0
193,600208,0.09,2.4,78790.9,26.38,35.1127,2985.6409,0.3471,53.1967,1.6918,0.0313,2875.3994,0.0354,2542.3729,94.316,102.0207,11.6048,7.1986,109.0909,12.595,2.293,0.5812,45.6855,315.7912,25.7607,74.2393,-1.0161,-0.0231,-3.8603,-0.0311,-8.0368,0
194,603939,0.28,3.14,10095.82,6.81,40.115,1481.632,4.085,4.2104,21.3756,1.0765,83.6043,0.4356,206.6116,37.4102,50.9976,8.1509,20.4348,45.5497,7.7939,1.9493,1.4492,49.9855,9779.5332,64.4917,35.5083,0.0718,0.0208,1.0033,0.0586,6.0131,0
195,000759,0.03,0.6,1813.55,0.41,21.2625,4346.6475,6.3825,40.6402,2.2146,2.9071,30.9587,1.3348,67.4258,1.2132,-83.7851,1.9811,8.2647,-81.25,-2.1591,0.696,0.4706,35.0808,333.2433,38.8041,61.1959,0.1367,0.0707,33.7918,0.1155,11.5722,0
196,603980,0.24,3.01,12142.83,19.73,34.8892,615.3212,1.2306,2.0016,44.964,0.5835,154.2416,0.1813,496.4148,-5.2139999999999995,22.9167,94.1671,63.1405,-4.0,100.4958,6.3083,5.0224,182.1284,1043.388,88.1798,11.8202,0.0474,0.006,0.2113,0.051,5.4007,0
197,601021,0.46,3.93,38549.99,11.93,15.4383,3230.2099,3.5229,33.961999999999996,2.65,28.4925,3.1587,0.3974,226.4721,25.6349,27.1203,61.4366,28.9916,21.0526,61.4366,1.7128,1.6952,93.2038,1506.9455,50.1818,49.8182,0.16899999999999998,0.0223,1.4164,0.0447,9.7099,1
201,600677,-0.02,-0.4,-1297.88,-0.46,13.3059,2773.2309999999998,5.3148,0.5757,156.3314,1.1026,81.6252,0.2239,401.9652,-22.2347,-80.0571,4.3231,18.4954,-280.4348,3.7465,1.1873,0.9383,7.7764,121.8582,26.3397,73.6603,-0.0565,-0.0092,-24.1359,-0.0126,-1.4052,-1
202,002851,0.13,1.84,2433.93,6.33,29.4142,384.0951,2.1259,0.9413,95.6125,0.4908,183.3741,0.2101,428.3674,48.2183,76.3802,13.8827,27.927,31.543000000000003,10.7993,2.0792,1.3913,21.6218,2893.6261,60.5188,39.4812,-0.0097,-0.0015,-0.1011,-0.0039,-0.4135,-1
